timestamp,pod,timestamp,cpu_usage_seconds_rate,layer,unit,treatment
2026-01-20 21:50:47.503000020+00:00,evaluation-only-mhq6b-data-quality-evaluation-only-1404968338,1768945847.503,0.0030960000000000015,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:51:17.503000020+00:00,evaluation-only-mhq6b-privacy-tracking-evaluation-only-1114641401,1768945877.503,8.307092,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:52:17.503000020+00:00,full-data-generation-and-evaluation-znwhv-data-quality-full-data-generation-and-evaluation-3734024162,1768945937.503,0.002476000000000006,pod,cpu_seconds_delta_per_second,NoTreatment
2026-01-20 21:51:47.503000020+00:00,full-data-generation-and-evaluation-znwhv-privacy-tracking-full-data-generation-and-evaluation-3882617291,1768945907.503,13.4806079423916,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:52:17.503000020+00:00,full-data-generation-and-evaluation-znwhv-privacy-tracking-full-data-generation-and-evaluation-3882617291,1768945937.503,11.032691292180765,pod,cpu_seconds_delta_per_second,NoTreatment
2026-01-20 21:50:47.503000020+00:00,parallel-evaluation-only-rn5sn-data-quality-parallel-evaluation-only-2045882772,1768945847.503,0.12994950000000002,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-evaluation-only-rn5sn-data-quality-parallel-evaluation-only-2045882772,1768945877.503,0.12940106568364615,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:50:47.503000020+00:00,parallel-evaluation-only-rn5sn-privacy-tracking-parallel-evaluation-only-4076651562,1768945847.503,0.003154000000000004,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-evaluation-only-rn5sn-privacy-tracking-parallel-evaluation-only-4076651562,1768945877.503,0.0024649650208775943,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-quality-parallel-full-data-generation-and-evaluation-4055493705,1768945907.503,8.3364095,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-privacy-tracking-parallel-full-data-generation-and-evaluation-599471475,1768945907.503,0.002678,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:50:47.503000020+00:00,synthesize-only-shvxz-synthetic-generator-synthesize-only-785259808,1768945847.503,0.0022800000000000042,pod,cpu_seconds_delta_per_second,Treatment
2026-01-20 21:51:17.503000020+00:00,synthesize-only-shvxz-synthetic-generator-synthesize-only-785259808,1768945877.503,0.0017744086021505411,pod,cpu_seconds_delta_per_second,Treatment
